,location,city,latitude,longitude
866,Bahria Town Rawalpindi,Rawalpindi,33.555066,73.124753
867,Afshan Colony,Rawalpindi,33.595247,73.02359100000001
868,Ghous-e-Azam Road,Rawalpindi,33.556512,73.011289
869,Chakri Road,Rawalpindi,33.543125,72.98946
871,Girja Road,Rawalpindi,33.564923,72.993558
877,Gulraiz Housing Scheme,Rawalpindi,33.562808928362,73.102287054062
879,Dhoke Banaras Road,Rawalpindi,33.59247,73.01495
882,PWD Colony,Rawalpindi,33.570881,73.145235
883,Gulraiz Housing Scheme,Rawalpindi,33.562451322523,73.102759122849
885,Bahria Town Rawalpindi,Rawalpindi,33.489836,73.101611
886,Tulsa Road,Rawalpindi,33.567664,73.052858
887,Bahria Town Rawalpindi,Rawalpindi,33.535041459188,73.131017535925
889,Bahria Town Rawalpindi,Rawalpindi,33.50297,73.10216899999999
891,Bahria Town Rawalpindi,Rawalpindi,33.548226,73.114014
893,New Lalazar,Rawalpindi,33.561043,73.07061999999999
896,Airport Housing Society,Rawalpindi,33.590885,73.133533
900,Lalazar,Rawalpindi,33.566574,73.05658000000001
901,Ali Town,Rawalpindi,33.553087,73.055075
902,New Lalazar,Rawalpindi,33.561043,73.070615
904,Saddar,Rawalpindi,33.596104,73.05358199999999
908,Taj Bagh Scheme,Lahore,31.563251,74.41388
909,Gohawa,Lahore,31.492432,74.427974
910,Multan Road,Lahore,31.431593,74.179974
911,Rehmanpura (Ferozpur Road),Lahore,31.521776000000003,74.319835
912,Shadipura,Lahore,31.599153,74.403949
913,Swami Nagar,Lahore,31.578462,74.346285
914,Baghbanpura,Lahore,31.584532,74.37298
915,Valencia Housing Society,Lahore,31.40537,74.257078
916,Nasheman-e-Iqbal,Lahore,31.433497,74.248853
919,Bahria Town,Lahore,31.380313,74.18718299999999
920,Faisal Town,Lahore,31.471498,74.306667
921,Lake City,Lahore,31.359648,74.253075
922,AWT Army Welfare Trust,Lahore,31.347406,74.207447
925,Shadbagh,Lahore,31.602644,74.34002
926,Eden Villas,Lahore,31.470028000000003,74.321749
927,Model Town,Lahore,31.466373,74.315983
928,Sui Gas Housing Society,Lahore,31.453561,74.398513
929,Johar Town,Lahore,31.471827,74.292462
932,Canal Garden,Lahore,31.393209,74.17589699999999
934,DHA Defence,Lahore,31.521909,74.43748000000001
935,Misri Shah,Lahore,31.5838,74.339662
940,Thokar Niaz Baig,Lahore,31.470693,74.241357
941,DHA Defence,Lahore,31.475853427718,74.400690793991
942,DHA Defence,Lahore,31.47428,74.38091800000001
943,Eden,Lahore,31.499458,74.41781800000001
944,Lahore Medical Housing Society,Lahore,31.581899,74.463515
945,Model Town,Lahore,31.478891,74.329348
948,UBL Housing Society,Lahore,31.473126,74.413572
949,Bahria Town,Lahore,31.376393,74.167886
950,Salli Town,Lahore,31.555499,74.41246
951,PIA Main Boulevard,Lahore,31.448707,74.283357
952,Abdalians Cooperative Housing Society,Lahore,31.456124,74.268823
961,Johar Town,Lahore,31.473072,74.28611
963,Nishtar Colony,Lahore,31.422218,74.364395
967,Askari,Lahore,31.53385,74.40963
968,Bhatta Chowk,Lahore,31.487441,74.41206
969,Madina Colony,Lahore,31.491334,74.361305
970,Highcourt Society,Lahore,31.455906158047,74.293024241924
971,Harbanspura,Lahore,31.575684000000003,74.423604
972,Ravi Park,Lahore,31.595315000000003,74.30650200000001
973,DHA Defence,Lahore,31.459784000000003,74.457951
974,Bahria Town,Lahore,31.362139000000003,74.19359200000001
976,Green Cap Housing Society,Lahore,31.39868,74.354965
977,Zaman Colony,Lahore,31.495177,74.37139
978,Johar Town,Lahore,31.465275,74.29189699999999
982,Bahria Town,Lahore,31.385516,74.188857
984,Central Park Housing Scheme,Lahore,31.321674,74.38086
986,Ghaziabad,Lahore,31.553324072292,74.39274609088899
987,Shadbagh,Lahore,31.60067707975,74.341164529324
990,DHA Defence,Lahore,31.473401000000003,74.457264
991,Wapda Town,Lahore,31.431519,74.255719
992,Military Accounts Housing Society,Lahore,31.418592,74.284101
993,Divine Gardens,Lahore,31.500336,74.412789
995,Mohafiz Town,Lahore,31.451584000000004,74.223247
996,Awan Town,Lahore,31.503922,74.260068
997,Shadab Garden,Lahore,31.422804,74.355125
1003,Taj Bagh Scheme,Lahore,31.563252,74.413877
1004,Al Rahim Homes,Lahore,31.480575,74.296239
1007,Chauburji Chowk,Lahore,31.554108000000003,74.30512
1010,Bahria Town,Lahore,31.379288,74.18130500000001
1015,Faisal Town,Lahore,31.483722,74.30000799999999
1016,Shershah Colony - Raiwind Road,Lahore,31.408729454122,74.22230958944101
1019,Islamia Park,Lahore,31.548701,74.303386
1022,Sunny Park,Lahore,31.452755,74.258437
1029,State Life Housing Society,Lahore,31.44558,74.401217
1030,Gulshan-e-Ravi,Lahore,31.547819,74.279809
1033,Fort Villas,Lahore,31.486064,74.37807099999999
1034,Izmir Town,Lahore,31.409729,74.178658
1035,PIA Housing Scheme,Lahore,31.446129,74.278986
1036,Dream Avenue Lahore,Lahore,31.402868,74.236129
1037,Mehar Fayaz Colony,Lahore,31.576632,74.40516
1039,Ghaziabad,Lahore,31.558717,74.391603
1040,Al-Amin Housing Society,Lahore,31.480609,74.42101
1041,Johar Town,Lahore,31.47521291165,74.282619953156
1042,Canal Garden,Lahore,31.392916,74.17548199999999
1045,Askari,Lahore,31.537458,74.41332
1049,Al Rehman Garden,Lahore,31.59802,74.229791
1050,Askari,Lahore,31.53724,74.42021
1052,PIA Housing Scheme,Lahore,31.443895,74.27971600000001
1057,Defence Road,Lahore,31.395187,74.210401
1059,Cantt,Lahore,31.522124,74.377052
1060,Bahria Town,Lahore,31.37414,74.18016
1061,Johar Town,Lahore,31.471266687156,74.280257355931
1062,Park View Villas,Lahore,31.453341,74.203763
1064,Harbanspura,Lahore,31.574083,74.42184
1069,Gulberg,Lahore,31.524244,74.34611
1070,Dharampura,Lahore,31.554037,74.366615
1071,Abdalians Cooperative Housing Society,Lahore,31.456123,74.26881999999999
1072,Hassan Town,Lahore,31.505514,74.265089
1074,Eden,Lahore,31.417823,74.282076
1075,Allama Iqbal Town,Lahore,31.501708600801,74.275063835084
1077,Lalazaar Garden,Lahore,31.509067,74.246771
1078,Al Rehman Garden,Lahore,31.66362,74.283101
1079,Eden Place Housing Scheme,Lahore,31.394949,74.31860999999999
1080,Sukh Chayn Gardens,Lahore,31.392183000000003,74.15821600000001
1081,Harbanspura,Lahore,31.572261,74.417101
1082,BOR - Board of Revenue Housing Society,Lahore,31.478452,74.296846
1085,Afzal Park,Lahore,31.573847,74.427051
1086,Valencia Housing Society,Lahore,31.418482,74.260526
1089,Shadipura,Lahore,31.599154,74.40394599999999
1092,DHA Defence,Lahore,31.473877,74.39817
1093,Harbanspura,Lahore,31.574084000000003,74.421837
1095,Naz Town,Lahore,31.404006,74.264342
1099,Paragon City,Lahore,31.528141,74.45888000000001
1100,Green Town,Lahore,31.434742,74.30472900000001
1103,Bahria Town,Lahore,31.377831004746,74.19410705566399
1104,Gulberg,Lahore,31.526751,74.33707199999999
1107,Baghbanpura,Lahore,31.584837342753,74.364007227123
1112,Model Town,Lahore,31.481966,74.313834
1118,North Karachi,Karachi,25.003415439869,67.064028382301
1119,North Karachi,Karachi,25.00315290894,67.06440925598099
1122,North Karachi,Karachi,24.97645,67.060289
1124,Bin Qasim Town,Karachi,24.836896,67.19578299999999
1125,Gulistan-e-Jauhar,Karachi,24.920965,67.122366
1126,Cantt,Karachi,24.957969665527,67.18182373046899
1127,Malir,Karachi,24.884746,67.17536199999999
1128,Bin Qasim Town,Karachi,24.852173,67.289715
1130,North Nazimabad,Karachi,24.948943,67.045097
1131,Gulshan-e-Iqbal Town,Karachi,24.923765,67.09852
1132,Baldia Town,Karachi,24.909442,66.96604
1134,North Karachi,Karachi,24.962319,67.07431899999999
1136,Gadap Town,Karachi,25.022481,67.129082
1137,Clifton,Karachi,24.831143,67.026765
1139,Malir,Karachi,24.9052,67.187483
1140,Gulberg Town,Karachi,24.918846130371,67.073608398438
1142,Clifton,Karachi,24.825028,67.03157900000001
1144,Gadap Town,Karachi,25.050147,67.0261
1145,Gadap Town,Karachi,25.02991,67.13719
1146,Super Highway,Karachi,24.991426,67.169123
1147,Gadap Town,Karachi,25.01795,67.13639
1149,Scheme 33,Karachi,24.985251,67.12038199999999
1152,Gulshan-e-Iqbal Town,Karachi,24.908293965711003,67.09172219038
1158,Azam Town,Karachi,24.845803524602,67.074338793755
1159,Scheme 33,Karachi,24.961598,67.119672
1160,Korangi,Karachi,24.83179,67.12489000000001
1162,Gulshan-e-Iqbal Town,Karachi,24.919484,67.089765
1163,Delhi Colony,Karachi,24.831727,67.043931
1164,Gadap Town,Karachi,25.004868,67.0411
1166,Bahria Town Karachi,Karachi,25.009119,67.307179
1168,Gulistan-e-Jauhar,Karachi,24.926606,67.13038399999999
1169,Gulistan-e-Jauhar,Karachi,24.962875,67.167108
1170,Saima Luxury Homes,Karachi,24.859036,67.144243
1175,North Nazimabad,Karachi,24.942561,67.042007
1176,Malir,Karachi,24.956491470337,67.218589782715
1177,Gulistan-e-Jauhar,Karachi,24.916185,67.13519000000001
1179,North Karachi,Karachi,24.981546,67.07531
1181,Fazaia Housing Scheme,Karachi,25.075594225214,67.106081029633
1184,North Karachi,Karachi,24.967419,67.064849
1185,Korangi,Karachi,24.858398,67.151549
1187,Airport,Karachi,24.902397,67.159803
1188,Gulberg Town,Karachi,24.916720744961,67.077171138195
1189,Gulistan-e-Jauhar,Karachi,24.920384,67.129162
1190,Gulistan-e-Jauhar,Karachi,24.922643937973,67.135903313811
1191,Malir,Karachi,24.9052,67.187485
1192,Bahria Town Karachi,Karachi,25.058062,67.306626
1194,Malir,Karachi,24.89321,67.19547
1198,Shah Faisal Town,Karachi,24.88413,67.127725
1200,Scheme 33,Karachi,24.957361,67.113078
1201,Gulistan-e-Jauhar,Karachi,24.916409246483003,67.130649089813
1202,Scheme 33,Karachi,24.939993074190003,67.156773805618
1205,Korangi,Karachi,24.832079,67.12987
1207,Federal B Area,Karachi,24.92863,67.06446600000001
1210,DHA Defence,Karachi,24.832117,67.06364
1211,Cantt,Karachi,24.935592,67.181485
1213,Federal B Area,Karachi,24.954779,67.080667
1216,Rufi Rose Petals,Karachi,24.9551,67.110865
1222,Ali Pur,Islamabad,33.644278,73.173237
1223,E-11,Islamabad,33.698135,72.97822
1224,FECHS,Islamabad,33.572044,73.17508199999999
1230,E-11,Islamabad,33.699958,72.970119
1231,Pakistan Town,Islamabad,33.575405,73.143326
1232,Shaheen Town,Islamabad,33.641746999999995,73.217908
1233,Ghauri Town,Islamabad,33.630792,73.138835
1235,Ghauri Town,Islamabad,33.615001252487,73.130288980901
1238,DHA Defence,Islamabad,33.540894,73.095732
1244,Islamabad Highway,Islamabad,33.647367898393,73.118294477463
1245,Bahria Town,Islamabad,33.698471999999995,73.223812
1246,G-13,Islamabad,33.650065000000005,72.96368100000001
1247,E-11,Islamabad,33.695287505909995,72.986759617761
1249,F-17,Islamabad,33.627577,72.877002
1250,G-15,Islamabad,33.627243183861,72.92348027229299
1251,Chak Shahzad,Islamabad,33.658353000000005,73.144054
1252,H-13,Islamabad,33.637489,72.972193
1253,Lehtarar Road,Islamabad,33.643283656256,73.123765513301
1254,FECHS,Islamabad,33.572008000000004,73.174596
1259,Ghauri Town,Islamabad,33.622894,73.14514
1260,Bahria Town,Islamabad,33.692640000000004,73.21880999999999
1261,G-14,Islamabad,33.641955,72.952859
1264,National Police Foundation,Islamabad,33.700462,72.981226
1265,H-13,Islamabad,33.63749,72.97219
1267,Shah Allah Ditta,Islamabad,33.712988384938,72.921280860901
1268,Bhara kahu,Islamabad,33.764465,73.21421
1271,Islamabad Expressway,Islamabad,33.632166,73.11150699999999
1272,Kashmir Highway,Islamabad,33.651136851451994,72.977145910263
1273,Ghauri Town,Islamabad,33.61855,73.135471
1276,Margalla Town,Islamabad,33.672515000000004,73.106276
1277,Ghauri Town,Islamabad,33.613118,73.13090799999999
1278,Bahria Town,Islamabad,33.680226,73.22201
1279,Tarnol,Islamabad,33.611346000000005,72.857287
1280,H-15,Islamabad,33.617012378796,72.937946431339
1282,Ali Pur,Islamabad,33.647602,73.18018000000001
1284,G-8,Islamabad,33.69106473174,73.053562045097
1287,Soan Garden,Islamabad,33.56069,73.14407
1288,D-13,Islamabad,33.69453,72.929385
1290,G-15,Islamabad,33.630057,72.927146
1291,G-9,Islamabad,33.686496000000005,73.039076
1293,Ghauri Town,Islamabad,33.619337,73.125315
1294,F-6,Islamabad,33.724018,73.074524
1295,CBR Town,Islamabad,33.559895000000004,73.15153000000001
1296,204 Chak Road,Faisalabad,31.404153000000004,73.13695899999999
1297,Mansoorabad,Faisalabad,31.435657,73.11859799999999
1298,Nemat Colony No 1,Faisalabad,31.411524,73.123183
1299,Gulshan e Madina,Faisalabad,31.491669,73.07914
1300,Gulistan Colony No 1,Faisalabad,31.441735,73.100789
1301,Eden Valley,Faisalabad,31.436061,73.154585
1302,Shalimar Park,Faisalabad,31.376022,73.091042
1303,Eden Orchard,Faisalabad,31.484528000000005,73.085066
1304,Eden Gardens,Faisalabad,31.424316,73.149465
1307,Khayaban Colony,Faisalabad,31.427272,73.135886
1308,Nisar Colony,Faisalabad,31.376585267942,73.06733250618
1309,Nawaban Wala,Faisalabad,31.383794,73.06002600000001
1310,Manawala,Faisalabad,31.460590000000003,73.139663
1311,Others,Faisalabad,31.4187,73.0791
1312,Nazimabad,Faisalabad,31.407751,73.069203
1314,Shahbaz Town,Faisalabad,31.416689579295,73.040817193687
1315,Kaleem Shaheed Colony No 1,Faisalabad,31.432764,73.039556
1317,Garden Colony,Faisalabad,31.397495000000003,73.105595
1318,Samundari Road,Faisalabad,31.359223382362,73.07099673897
1319,Ali Garden,Faisalabad,31.381594,72.979866
1320,Shahbaz Town,Faisalabad,31.41577226027,73.037978410721
1322,Gulberg,Faisalabad,31.424598,73.061435
1323,Kareem City,Faisalabad,31.476118,73.064514
1324,Lasani Garden,Faisalabad,31.457771,73.071649
1326,Airport Housing Society,Rawalpindi,33.587014,73.131062
1328,Satellite Town,Rawalpindi,33.638436,73.06959300000001
1330,Westridge,Rawalpindi,33.617907,73.01435
1331,Gulzar-e-Quaid Housing Society,Rawalpindi,33.600376000000004,73.130983
1333,Harley Street,Rawalpindi,33.576048,73.044317
1334,Fazal Town,Rawalpindi,33.602968,73.11795500000001
1335,Chakra,Rawalpindi,33.58932,72.979099
1336,Peshawar Road,Rawalpindi,33.601440000000004,73.02031
1339,Satellite Town,Rawalpindi,33.642963409424,73.06841278076199
1344,Muslim Town,Rawalpindi,33.623764651009004,73.094416111708
1345,Qasimabad,Rawalpindi,33.614011726496,73.071913719177
1346,Khayaban-e-Sir Syed,Rawalpindi,33.638847,73.048089
1347,Media Town,Rawalpindi,33.559241464442,73.133563958108
1351,Adiala Road,Rawalpindi,33.58982064973,73.084277026355
1354,Palm City,Rawalpindi,33.583085,73.107189
1357,Murree Road,Rawalpindi,33.657522,73.082898
1358,Muslim Town,Rawalpindi,33.628609999999995,73.092252
1360,Bahria Town Rawalpindi,Rawalpindi,33.55104738991,73.115258216858
1362,Dhok Sayedan Road,Rawalpindi,33.587944907177,73.01358103752099
1364,Dhoke Khabba,Rawalpindi,33.615274,73.07794200000001
1370,Askari 14,Rawalpindi,33.54763611764,73.067214786934
1372,Dhoke Khabba,Rawalpindi,33.615272999999995,73.07794
1375,Bahria Town Rawalpindi,Rawalpindi,33.488368,73.09423000000001
1376,Range Road,Rawalpindi,33.59859301251,73.018003463876
1377,Media Town,Rawalpindi,33.567441187038,73.12066487968
1379,Dhok Paracha,Rawalpindi,33.640453,73.08409
1380,Media Town,Rawalpindi,33.560887,73.125937
1381,DAV College Road,Rawalpindi,33.610207,73.060715
1383,Adiala Road,Rawalpindi,33.536015,73.05535
1384,Adiala Road,Rawalpindi,33.510975,73.05319
1385,Dhok Kashmirian,Rawalpindi,33.643,73.08328399999999
1388,Shalley Valley,Rawalpindi,33.59755,73.014175
1394,Gulberg,Lahore,31.519435,74.345548
1397,Lawrence Road,Lahore,31.554713,74.32539399999999
1401,Airport Road,Lahore,31.494764976065003,74.425013065338
1404,Jewa Town,Lahore,31.417283,74.289862
1409,Nishat Colony,Lahore,31.496091,74.39323399999999
1411,Ahbab Colony,Lahore,31.485479,74.250062
1412,Shalimar Housing Scheme,Lahore,31.582612,74.416838
1413,Mozang,Lahore,31.555298284912,74.315557479858
1414,Shahkam Chowk,Lahore,31.405671429625,74.168527834117
1415,Walled City,Lahore,31.582466,74.326029
1417,Samanabad,Lahore,31.534985,74.29488
1419,Cantt,Lahore,31.504203880185,74.383613504469
1420,Askari,Lahore,31.533573,74.42244000000001
1421,Allama Iqbal Town,Lahore,31.515703,74.28447
1422,Wapda Town,Lahore,31.424342,74.264045
1423,Paragon City,Lahore,31.534067,74.45394
1428,Architects Engineers Housing Society,Lahore,31.443456,74.25632
1429,Gulshan Park,Lahore,31.571340000000003,74.394071
1430,Asif Colony,Lahore,31.596796,74.38580999999999
1432,Outfall Road,Lahore,31.570661716738,74.285323619843
1433,Bagarian,Lahore,31.425943,74.296
1434,Cantt,Lahore,31.51585,74.368329
1435,Eden,Lahore,31.417824,74.282074
1436,Cavalry Ground,Lahore,31.495188086235,74.363064095378
1439,Jinnah Colony,Lahore,31.42489,74.363461
1441,Faisal Town,Lahore,31.469009000000003,74.30945600000001
1444,Sajid Garden,Lahore,31.58398,74.461377
1447,Bahria Town,Lahore,31.368030399833003,74.188109301031
1448,Salamatpura,Lahore,31.582849,74.417009
1449,Mustafa Town,Lahore,31.493502495423,74.278070926666
1450,EME Society,Lahore,31.434668,74.214005
1451,Garhi Shahu,Lahore,31.56625,74.344125
1454,PIA Housing Scheme,Lahore,31.44785,74.278207
1455,Mughalpura,Lahore,31.571516,74.36708
1456,Sham Nagar,Lahore,31.554692026089,74.298419170082
1457,Central Park Housing Scheme,Lahore,31.322434725858,74.374641180038
1458,Faisal Town,Lahore,31.479404,74.30396999999999
1459,PIA Housing Scheme,Lahore,31.450229,74.28174
1460,River View Coop Housing Society,Lahore,31.441296,74.24474000000001
1462,Wahdat Colony,Lahore,31.515703,74.307303
1471,Naz Town,Lahore,31.401387,74.265372
1472,Bahar Shah Road,Lahore,31.54532,74.40368000000001
1473,Valencia Housing Society,Lahore,31.397485811732,74.255014657974
1475,Eden,Lahore,31.511935,74.433575
1476,Marghzar Officers Colony,Lahore,31.499385,74.248524
1478,Raiwind Road,Lahore,31.429249,74.230785
1479,Ring Road,Lahore,31.595041,74.48095
1481,Paragon City,Lahore,31.537866,74.453144
1482,Iqbal Avenue,Lahore,31.445799,74.27067
1483,Ferozepur Road,Lahore,31.435705,74.35850500000001
1484,Rehan Garden,Lahore,31.346271999999995,74.3782
1486,Sabzazar Scheme,Lahore,31.528727000000003,74.262671
1488,Bahria Town,Lahore,31.365803000000003,74.190116
1490,DHA Defence,Lahore,31.47783,74.403319
1492,Marghzar Officers Colony,Lahore,31.503776,74.247222
1496,Abid Market,Lahore,31.553671,74.315586
1498,Kot Lakhpat,Lahore,31.448875,74.33209000000001
1501,GT Road,Lahore,31.724188,74.26220699999999
1503,New Super Town,Lahore,31.492458991992,74.378778487444
1506,Ittifaq Town,Lahore,31.49401,74.25717
1508,Allama Iqbal Town,Lahore,31.525215000000003,74.29065200000001
1516,Johar Town,Lahore,31.469558000000003,74.28139
1517,Township,Lahore,31.442138,74.30850500000001
1518,Kot Lakhpat,Lahore,31.462168305921,74.337151944637
1519,Shalimar Town,Lahore,31.594824,74.386277
1520,Mughalpura,Lahore,31.571516,74.36708399999999
1521,Al Rehman Garden,Lahore,31.579852,74.476962
1524,Marghzar Officers Colony,Lahore,31.505093,74.244576
1525,Al Hafeez Gardens,Lahore,31.590393,74.46781
1526,DHA Defence,Lahore,31.464725,74.448296
1528,Sabzazar Scheme,Lahore,31.515337,74.264045
1529,Canal Bank Housing Scheme,Lahore,31.572433,74.413
1530,Walled City,Lahore,31.586607,74.31166999999999
1534,Muslim Town,Lahore,31.519709,74.32281
1536,State Life Housing Society,Lahore,31.440747,74.39846999999999
1538,Shershah Colony - Ichra,Lahore,31.536335,74.321308
1539,Multan Road,Lahore,31.525568,74.283659
1540,College Road,Lahore,31.422982,74.281932
1541,Al-Hamd Garden,Lahore,31.614294,74.2485
1542,Johar Town,Lahore,31.470144,74.29628100000001
1544,Al Hafeez Gardens,Lahore,31.590394,74.467811
1547,DHA Defence,Lahore,31.512174,74.43889300000001
1552,DHA Defence,Lahore,31.469521000000004,74.363322
1554,Bahria Town,Lahore,31.340992,74.176676
1555,New Super Town,Lahore,31.495945000000003,74.377184
1556,State Life Housing Society,Lahore,31.446823,74.40474
1557,Baghbanpura,Lahore,31.584531,74.372978
1559,Bahria Town,Lahore,31.355396,74.18556
1561,Allama Iqbal Town,Lahore,31.524483,74.29871999999999
1562,Audit & Accounts Housing Society,Lahore,31.397055,74.26946
1563,Allama Iqbal Town,Lahore,31.516947,74.278808
1565,Bahria Nasheman,Lahore,31.318521,74.40078000000001
1566,Bahria Town,Lahore,31.374964,74.199843
1569,Pak Arab Housing Society,Lahore,31.432104,74.34911
1571,Gulshan-e-Ravi,Lahore,31.551184000000003,74.28406
1576,Samanabad,Lahore,31.539956,74.302018
